ProjectID,Department,StartDate,Funding,EmployeeID,Department,Name,HireDate
17831,A_57,2023-11-08,913000,39672,A_57,Employee_39672,2023-11-11
19051,A_42,2023-04-15,781000,39675,A_42,Employee_39675,2023-04-19
25183,A_42,2023-04-18,649000,39675,A_42,Employee_39675,2023-04-19
26471,A_42,2023-04-13,283000,39675,A_42,Employee_39675,2023-04-19
27532,A_42,2023-04-21,478000,39675,A_42,Employee_39675,2023-04-19
15340,A_73,2023-11-01,712000,39676,A_73,Employee_39676,2023-10-25
18307,A_73,2023-10-29,67000,39676,A_73,Employee_39676,2023-10-25
3830,A_94,2023-05-21,20000,39681,A_94,Employee_39681,2023-05-16
8801,A_94,2023-05-20,159000,39681,A_94,Employee_39681,2023-05-16
10518,A_94,2023-05-07,89000,39681,A_94,Employee_39681,2023-05-16
14875,A_94,2023-05-11,276000,39681,A_94,Employee_39681,2023-05-16
16593,A_94,2023-05-11,702000,39681,A_94,Employee_39681,2023-05-16
24276,A_94,2023-05-23,141000,39681,A_94,Employee_39681,2023-05-16
24985,A_94,2023-05-17,64000,39681,A_94,Employee_39681,2023-05-16
27236,A_94,2023-05-18,658000,39681,A_94,Employee_39681,2023-05-16
6285,A_18,2023-01-14,763000,39690,A_18,Employee_39690,2023-01-06
6325,A_14,2023-10-20,677000,39699,A_14,Employee_39699,2023-10-24
26608,A_14,2023-10-25,577000,39699,A_14,Employee_39699,2023-10-24
897,A_34,2023-05-19,194000,39711,A_34,Employee_39711,2023-05-17
16380,A_34,2023-05-24,69000,39711,A_34,Employee_39711,2023-05-17
6496,A_73,2023-03-10,276000,39730,A_73,Employee_39730,2023-03-18
9736,A_73,2023-03-24,725000,39730,A_73,Employee_39730,2023-03-18
17743,A_73,2023-03-16,381000,39730,A_73,Employee_39730,2023-03-18
2314,A_83,2023-03-05,97000,39731,A_83,Employee_39731,2023-03-14
17922,A_83,2023-03-16,160000,39731,A_83,Employee_39731,2023-03-14
13735,A_44,2023-06-11,27000,39735,A_44,Employee_39735,2023-06-15
10310,A_6,2023-03-25,997000,39738,A_6,Employee_39738,2023-03-17
3983,A_70,2023-08-14,699000,39740,A_70,Employee_39740,2023-08-24
25282,A_70,2023-09-01,971000,39740,A_70,Employee_39740,2023-08-24
27410,A_70,2023-08-22,624000,39740,A_70,Employee_39740,2023-08-24
5508,A_56,2023-05-04,596000,39752,A_56,Employee_39752,2023-05-10
19410,A_56,2023-05-06,541000,39752,A_56,Employee_39752,2023-05-10
851,A_6,2023-02-25,602000,39757,A_6,Employee_39757,2023-03-01
7220,A_6,2023-02-28,587000,39757,A_6,Employee_39757,2023-03-01
22174,A_6,2023-03-06,494000,39757,A_6,Employee_39757,2023-03-01
27129,A_6,2023-02-28,806000,39757,A_6,Employee_39757,2023-03-01
5423,A_80,2023-01-15,820000,39760,A_80,Employee_39760,2023-01-20
5952,A_80,2023-01-17,774000,39760,A_80,Employee_39760,2023-01-20
18223,A_80,2023-01-23,437000,39760,A_80,Employee_39760,2023-01-20
3575,A_28,2023-01-13,504000,39763,A_28,Employee_39763,2023-01-13
9674,A_81,2023-03-15,197000,39773,A_81,Employee_39773,2023-03-15
21210,A_81,2023-03-05,669000,39773,A_81,Employee_39773,2023-03-15
13436,A_66,2023-02-26,402000,39779,A_66,Employee_39779,2023-02-19
19164,A_66,2023-02-14,431000,39779,A_66,Employee_39779,2023-02-19
27794,A_66,2023-02-12,581000,39779,A_66,Employee_39779,2023-02-19
423,A_98,2023-11-17,845000,39783,A_98,Employee_39783,2023-11-15
538,A_98,2023-11-18,624000,39783,A_98,Employee_39783,2023-11-15
8262,A_98,2023-11-25,264000,39783,A_98,Employee_39783,2023-11-15
10891,A_98,2023-11-24,161000,39783,A_98,Employee_39783,2023-11-15
12740,A_98,2023-11-06,387000,39783,A_98,Employee_39783,2023-11-15
14864,A_98,2023-11-05,112000,39783,A_98,Employee_39783,2023-11-15
21666,A_98,2023-11-21,628000,39783,A_98,Employee_39783,2023-11-15
11611,A_41,2023-06-14,256000,39792,A_41,Employee_39792,2023-06-12
27025,A_41,2023-06-19,583000,39792,A_41,Employee_39792,2023-06-12
571,A_7,2023-08-18,821000,39801,A_7,Employee_39801,2023-08-09
18888,A_7,2023-08-08,322000,39801,A_7,Employee_39801,2023-08-09
19547,A_7,2023-08-15,314000,39801,A_7,Employee_39801,2023-08-09
4150,A_33,2023-08-26,281000,39810,A_33,Employee_39810,2023-08-21
5161,A_33,2023-08-17,914000,39810,A_33,Employee_39810,2023-08-21
14078,A_33,2023-08-27,331000,39810,A_33,Employee_39810,2023-08-21
25961,A_33,2023-08-20,579000,39810,A_33,Employee_39810,2023-08-21
27895,A_33,2023-08-25,114000,39810,A_33,Employee_39810,2023-08-21
11903,A_13,2023-12-09,835000,39812,A_13,Employee_39812,2023-12-18
12168,A_13,2023-12-20,951000,39812,A_13,Employee_39812,2023-12-18
19898,A_13,2023-12-14,704000,39812,A_13,Employee_39812,2023-12-18
26644,A_75,2023-02-11,481000,39816,A_75,Employee_39816,2023-02-05
4490,A_68,2023-10-01,318000,39818,A_68,Employee_39818,2023-10-07
7965,A_68,2023-10-15,99000,39818,A_68,Employee_39818,2023-10-07
10249,A_68,2023-09-27,237000,39818,A_68,Employee_39818,2023-10-07
12215,A_68,2023-10-07,529000,39818,A_68,Employee_39818,2023-10-07
16325,A_68,2023-10-17,756000,39818,A_68,Employee_39818,2023-10-07
16458,A_68,2023-10-03,879000,39818,A_68,Employee_39818,2023-10-07
17147,A_68,2023-10-14,767000,39818,A_68,Employee_39818,2023-10-07
11079,A_4,2023-11-21,644000,39826,A_4,Employee_39826,2023-11-25
13148,A_4,2023-12-04,207000,39826,A_4,Employee_39826,2023-11-25
10525,A_96,2023-10-02,841000,39827,A_96,Employee_39827,2023-10-10
22102,A_39,2023-09-07,350000,39830,A_39,Employee_39830,2023-09-15
4886,A_77,2023-12-08,504000,39837,A_77,Employee_39837,2023-12-01
4957,A_77,2023-12-03,489000,39837,A_77,Employee_39837,2023-12-01
16891,A_77,2023-11-27,365000,39837,A_77,Employee_39837,2023-12-01
17833,A_77,2023-11-28,437000,39837,A_77,Employee_39837,2023-12-01
27766,A_77,2023-12-11,678000,39837,A_77,Employee_39837,2023-12-01
6327,A_35,2023-10-18,43000,39845,A_35,Employee_39845,2023-10-08
23005,A_35,2023-10-04,281000,39845,A_35,Employee_39845,2023-10-08
1702,A_19,2023-06-30,59000,39859,A_19,Employee_39859,2023-06-22
11701,A_19,2023-06-13,761000,39859,A_19,Employee_39859,2023-06-22
19562,A_19,2023-06-17,966000,39859,A_19,Employee_39859,2023-06-22
11303,A_79,2023-04-30,368000,39861,A_79,Employee_39861,2023-04-26
11478,A_79,2023-05-04,862000,39861,A_79,Employee_39861,2023-04-26
22015,A_79,2023-05-01,834000,39861,A_79,Employee_39861,2023-04-26
5684,A_71,2023-12-14,344000,39871,A_71,Employee_39871,2023-12-11
9205,A_71,2023-12-05,260000,39871,A_71,Employee_39871,2023-12-11
19323,A_71,2023-12-05,779000,39871,A_71,Employee_39871,2023-12-11
25564,A_71,2023-12-04,577000,39871,A_71,Employee_39871,2023-12-11
357,A_27,2023-08-09,118000,39874,A_27,Employee_39874,2023-08-02
17127,A_27,2023-07-29,699000,39874,A_27,Employee_39874,2023-08-02
17381,A_27,2023-07-25,557000,39874,A_27,Employee_39874,2023-08-02
25857,A_27,2023-07-24,1000000,39874,A_27,Employee_39874,2023-08-02
4301,A_15,2023-06-18,842000,39879,A_15,Employee_39879,2023-06-28
19597,A_15,2023-06-20,93000,39879,A_15,Employee_39879,2023-06-28
24223,A_15,2023-07-06,702000,39879,A_15,Employee_39879,2023-06-28
25781,A_15,2023-06-24,980000,39879,A_15,Employee_39879,2023-06-28
25791,A_15,2023-06-22,907000,39879,A_15,Employee_39879,2023-06-28
16035,A_22,2023-12-26,572000,39898,A_22,Employee_39898,2023-12-27
5456,A_43,2023-12-30,969000,39901,A_43,Employee_39901,2023-12-22
11304,A_43,2023-12-16,916000,39901,A_43,Employee_39901,2023-12-22
19444,A_43,2023-12-17,330000,39901,A_43,Employee_39901,2023-12-22
24442,A_43,2023-12-23,304000,39901,A_43,Employee_39901,2023-12-22
12391,A_42,2023-03-01,789000,39914,A_42,Employee_39914,2023-02-21
13802,A_42,2023-03-03,962000,39914,A_42,Employee_39914,2023-02-21
14569,A_42,2023-02-25,785000,39914,A_42,Employee_39914,2023-02-21
23163,A_42,2023-02-23,406000,39914,A_42,Employee_39914,2023-02-21
16521,A_39,2023-11-14,82000,39915,A_39,Employee_39915,2023-11-20
20306,A_39,2023-11-21,607000,39915,A_39,Employee_39915,2023-11-20
2005,A_67,2023-08-05,293000,39917,A_67,Employee_39917,2023-08-12
6144,A_67,2023-08-22,989000,39917,A_67,Employee_39917,2023-08-12
11192,A_67,2023-08-16,478000,39917,A_67,Employee_39917,2023-08-12
18456,A_67,2023-08-20,507000,39917,A_67,Employee_39917,2023-08-12
23812,A_67,2023-08-16,765000,39917,A_67,Employee_39917,2023-08-12
25808,A_69,2023-04-24,141000,39920,A_69,Employee_39920,2023-05-01
4698,A_99,2023-11-12,351000,39922,A_99,Employee_39922,2023-11-20
4880,A_99,2023-11-18,566000,39922,A_99,Employee_39922,2023-11-20
5491,A_99,2023-11-22,351000,39922,A_99,Employee_39922,2023-11-20
11307,A_99,2023-11-16,847000,39922,A_99,Employee_39922,2023-11-20
6389,A_56,2023-04-15,77000,39924,A_56,Employee_39924,2023-04-23
5102,A_4,2023-11-14,777000,39926,A_4,Employee_39926,2023-11-10
9944,A_4,2023-11-12,592000,39926,A_4,Employee_39926,2023-11-10
7500,A_84,2023-05-06,192000,39930,A_84,Employee_39930,2023-05-08
21368,A_84,2023-05-02,529000,39930,A_84,Employee_39930,2023-05-08
23864,A_84,2023-04-28,487000,39930,A_84,Employee_39930,2023-05-08
1796,A_79,2023-07-01,136000,39939,A_79,Employee_39939,2023-07-06
9341,A_79,2023-07-13,542000,39939,A_79,Employee_39939,2023-07-06
10557,A_79,2023-06-26,18000,39939,A_79,Employee_39939,2023-07-06
24555,A_79,2023-06-26,918000,39939,A_79,Employee_39939,2023-07-06
1053,A_18,2023-12-14,173000,39944,A_18,Employee_39944,2023-12-04
1933,A_18,2023-11-24,820000,39944,A_18,Employee_39944,2023-12-04
14804,A_18,2023-12-14,810000,39944,A_18,Employee_39944,2023-12-04
15237,A_18,2023-11-25,85000,39944,A_18,Employee_39944,2023-12-04
23983,A_18,2023-12-08,365000,39944,A_18,Employee_39944,2023-12-04
5947,A_21,2023-01-20,945000,39947,A_21,Employee_39947,2023-01-17
10649,A_21,2023-01-10,461000,39947,A_21,Employee_39947,2023-01-17
13492,A_21,2023-01-19,866000,39947,A_21,Employee_39947,2023-01-17
14045,A_21,2023-01-27,112000,39947,A_21,Employee_39947,2023-01-17
16313,A_21,2023-01-27,607000,39947,A_21,Employee_39947,2023-01-17
18043,A_21,2023-01-26,695000,39947,A_21,Employee_39947,2023-01-17
3334,A_26,2023-06-27,64000,39948,A_26,Employee_39948,2023-07-04
12852,A_26,2023-07-02,576000,39948,A_26,Employee_39948,2023-07-04
26344,A_26,2023-06-24,629000,39948,A_26,Employee_39948,2023-07-04
1764,A_55,2023-10-20,773000,39963,A_55,Employee_39963,2023-10-14
9436,A_55,2023-10-08,418000,39963,A_55,Employee_39963,2023-10-14
20204,A_55,2023-10-20,210000,39963,A_55,Employee_39963,2023-10-14
22468,A_55,2023-10-08,504000,39963,A_55,Employee_39963,2023-10-14
25737,A_55,2023-10-15,958000,39963,A_55,Employee_39963,2023-10-14
22688,A_57,2023-08-17,305000,39982,A_57,Employee_39982,2023-08-21
26177,A_57,2023-08-20,102000,39982,A_57,Employee_39982,2023-08-21
6957,A_2,2023-08-05,997000,39984,A_2,Employee_39984,2023-07-28
15357,A_2,2023-08-05,430000,39984,A_2,Employee_39984,2023-07-28
26013,A_24,2023-04-07,833000,40001,A_24,Employee_40001,2023-03-28
13216,A_53,2023-08-01,851000,40006,A_53,Employee_40006,2023-08-08
18849,A_93,2023-04-03,403000,40007,A_93,Employee_40007,2023-04-05
23347,A_93,2023-04-03,892000,40007,A_93,Employee_40007,2023-04-05
25690,A_93,2023-03-29,443000,40007,A_93,Employee_40007,2023-04-05
25490,A_56,2023-09-26,666000,40012,A_56,Employee_40012,2023-09-27
17337,A_50,2023-06-11,814000,40014,A_50,Employee_40014,2023-06-09
20053,A_50,2023-06-03,266000,40014,A_50,Employee_40014,2023-06-09
4040,A_43,2023-11-29,19000,40025,A_43,Employee_40025,2023-11-19
13681,A_43,2023-11-28,584000,40025,A_43,Employee_40025,2023-11-19
16747,A_43,2023-11-13,553000,40025,A_43,Employee_40025,2023-11-19
21913,A_43,2023-11-11,950000,40025,A_43,Employee_40025,2023-11-19
23355,A_43,2023-11-17,640000,40025,A_43,Employee_40025,2023-11-19
25041,A_43,2023-11-21,731000,40025,A_43,Employee_40025,2023-11-19
26664,A_43,2023-11-28,386000,40025,A_43,Employee_40025,2023-11-19
22659,A_59,2023-02-28,25000,40029,A_59,Employee_40029,2023-02-25
139,A_84,2023-09-11,234000,40032,A_84,Employee_40032,2023-09-06
26485,A_84,2023-09-01,721000,40032,A_84,Employee_40032,2023-09-06
26510,A_84,2023-08-28,624000,40032,A_84,Employee_40032,2023-09-06
16521,A_39,2023-11-14,82000,40043,A_39,Employee_40043,2023-11-09
6594,A_62,2023-05-01,506000,40052,A_62,Employee_40052,2023-04-21
3036,A_100,2023-11-06,871000,40062,A_100,Employee_40062,2023-11-09
1101,A_45,2023-09-17,656000,40076,A_45,Employee_40076,2023-09-17
7710,A_20,2023-10-24,601000,40077,A_20,Employee_40077,2023-11-02
9003,A_20,2023-11-02,495000,40077,A_20,Employee_40077,2023-11-02
10151,A_20,2023-11-12,767000,40077,A_20,Employee_40077,2023-11-02
17208,A_20,2023-10-31,354000,40077,A_20,Employee_40077,2023-11-02
11819,A_40,2023-11-02,546000,40080,A_40,Employee_40080,2023-10-27
3565,A_65,2023-06-07,850000,40082,A_65,Employee_40082,2023-05-29
7107,A_65,2023-05-22,64000,40082,A_65,Employee_40082,2023-05-29
15956,A_65,2023-05-26,224000,40082,A_65,Employee_40082,2023-05-29
16524,A_65,2023-05-19,545000,40082,A_65,Employee_40082,2023-05-29
25520,A_65,2023-05-26,436000,40082,A_65,Employee_40082,2023-05-29
10945,A_54,2023-07-15,65000,40083,A_54,Employee_40083,2023-07-08
11305,A_54,2023-06-30,934000,40083,A_54,Employee_40083,2023-07-08
19770,A_54,2023-07-12,794000,40083,A_54,Employee_40083,2023-07-08
20930,A_54,2023-07-07,920000,40083,A_54,Employee_40083,2023-07-08
22787,A_4,2023-02-08,977000,40088,A_4,Employee_40088,2023-02-04
2320,A_25,2023-11-19,246000,40092,A_25,Employee_40092,2023-11-29
11332,A_25,2023-11-27,813000,40092,A_25,Employee_40092,2023-11-29
16764,A_25,2023-11-25,767000,40092,A_25,Employee_40092,2023-11-29
21079,A_25,2023-11-23,692000,40092,A_25,Employee_40092,2023-11-29
22248,A_25,2023-12-01,888000,40092,A_25,Employee_40092,2023-11-29
26134,A_25,2023-12-09,59000,40092,A_25,Employee_40092,2023-11-29
863,A_11,2023-02-26,686000,40101,A_11,Employee_40101,2023-02-19
16868,A_11,2023-02-25,472000,40101,A_11,Employee_40101,2023-02-19
17968,A_11,2023-02-19,250000,40101,A_11,Employee_40101,2023-02-19
6408,A_49,2023-05-24,471000,40104,A_49,Employee_40104,2023-05-22
6510,A_49,2023-05-21,512000,40104,A_49,Employee_40104,2023-05-22
8138,A_49,2023-05-16,221000,40104,A_49,Employee_40104,2023-05-22
8399,A_49,2023-05-19,833000,40104,A_49,Employee_40104,2023-05-22
9585,A_49,2023-05-15,252000,40104,A_49,Employee_40104,2023-05-22
19542,A_49,2023-05-13,201000,40104,A_49,Employee_40104,2023-05-22
26620,A_49,2023-05-18,197000,40104,A_49,Employee_40104,2023-05-22
1413,A_56,2023-07-22,762000,40106,A_56,Employee_40106,2023-07-14
10984,A_56,2023-07-23,915000,40106,A_56,Employee_40106,2023-07-14
13976,A_56,2023-07-11,198000,40106,A_56,Employee_40106,2023-07-14
24489,A_56,2023-07-15,543000,40106,A_56,Employee_40106,2023-07-14
95,A_40,2023-06-19,250000,40108,A_40,Employee_40108,2023-06-29
6596,A_40,2023-07-03,778000,40108,A_40,Employee_40108,2023-06-29
23761,A_40,2023-07-04,830000,40108,A_40,Employee_40108,2023-06-29
16371,A_8,2023-11-22,843000,40119,A_8,Employee_40119,2023-11-13
16603,A_8,2023-11-15,784000,40119,A_8,Employee_40119,2023-11-13
21973,A_8,2023-11-17,613000,40119,A_8,Employee_40119,2023-11-13
25289,A_8,2023-11-17,462000,40119,A_8,Employee_40119,2023-11-13
26600,A_8,2023-11-19,633000,40119,A_8,Employee_40119,2023-11-13
4370,A_3,2023-09-17,281000,40120,A_3,Employee_40120,2023-09-07
6250,A_3,2023-09-07,168000,40120,A_3,Employee_40120,2023-09-07
7032,A_3,2023-09-06,502000,40120,A_3,Employee_40120,2023-09-07
8279,A_3,2023-09-16,510000,40120,A_3,Employee_40120,2023-09-07
17478,A_3,2023-09-02,524000,40120,A_3,Employee_40120,2023-09-07
7496,A_57,2023-10-13,849000,40121,A_57,Employee_40121,2023-10-21
25213,A_57,2023-10-27,970000,40121,A_57,Employee_40121,2023-10-21
25826,A_57,2023-10-30,928000,40121,A_57,Employee_40121,2023-10-21
9430,A_53,2023-06-01,849000,40126,A_53,Employee_40126,2023-06-09
15884,A_51,2023-05-20,571000,40128,A_51,Employee_40128,2023-05-24
26631,A_51,2023-05-26,674000,40128,A_51,Employee_40128,2023-05-24
4774,A_19,2023-08-19,263000,40136,A_19,Employee_40136,2023-08-28
9055,A_19,2023-08-27,135000,40136,A_19,Employee_40136,2023-08-28
10459,A_19,2023-08-28,520000,40136,A_19,Employee_40136,2023-08-28
23320,A_19,2023-08-21,84000,40136,A_19,Employee_40136,2023-08-28
3098,A_90,2023-10-28,932000,40137,A_90,Employee_40137,2023-11-01
15915,A_90,2023-10-28,325000,40137,A_90,Employee_40137,2023-11-01
25672,A_90,2023-11-05,602000,40137,A_90,Employee_40137,2023-11-01
26392,A_90,2023-11-06,476000,40137,A_90,Employee_40137,2023-11-01
20462,A_26,2023-10-11,105000,40141,A_26,Employee_40141,2023-10-01
22539,A_26,2023-10-06,587000,40141,A_26,Employee_40141,2023-10-01
739,A_72,2023-09-06,811000,40147,A_72,Employee_40147,2023-08-28
7808,A_72,2023-09-01,447000,40147,A_72,Employee_40147,2023-08-28
20889,A_72,2023-08-26,507000,40147,A_72,Employee_40147,2023-08-28
23827,A_72,2023-08-28,284000,40147,A_72,Employee_40147,2023-08-28
2106,A_2,2023-05-07,240000,40161,A_2,Employee_40161,2023-05-14
18639,A_2,2023-05-04,909000,40161,A_2,Employee_40161,2023-05-14
21049,A_2,2023-05-17,797000,40161,A_2,Employee_40161,2023-05-14
25026,A_2,2023-05-15,522000,40161,A_2,Employee_40161,2023-05-14
7201,A_15,2023-04-03,983000,40169,A_15,Employee_40169,2023-04-01
23324,A_15,2023-04-03,861000,40169,A_15,Employee_40169,2023-04-01
4964,A_94,2023-03-21,683000,40174,A_94,Employee_40174,2023-03-27
11943,A_94,2023-03-31,549000,40174,A_94,Employee_40174,2023-03-27
15199,A_94,2023-03-29,335000,40174,A_94,Employee_40174,2023-03-27
26522,A_94,2023-04-03,363000,40174,A_94,Employee_40174,2023-03-27
22269,A_31,2023-05-07,293000,40178,A_31,Employee_40178,2023-05-15
17045,A_75,2023-12-04,501000,40180,A_75,Employee_40180,2023-11-29
9790,A_25,2023-05-21,558000,40183,A_25,Employee_40183,2023-05-14
12121,A_25,2023-05-10,844000,40183,A_25,Employee_40183,2023-05-14
13564,A_25,2023-05-17,824000,40183,A_25,Employee_40183,2023-05-14
14437,A_85,2023-08-06,920000,40187,A_85,Employee_40187,2023-08-03
19054,A_85,2023-07-29,386000,40187,A_85,Employee_40187,2023-08-03
10139,A_50,2023-03-31,809000,40198,A_50,Employee_40198,2023-04-10
20555,A_50,2023-04-12,600000,40198,A_50,Employee_40198,2023-04-10
8273,A_46,2023-05-16,388000,40213,A_46,Employee_40213,2023-05-13
19265,A_46,2023-05-15,602000,40213,A_46,Employee_40213,2023-05-13
11155,A_22,2023-08-07,537000,40231,A_22,Employee_40231,2023-07-31
19196,A_22,2023-08-01,477000,40231,A_22,Employee_40231,2023-07-31
7618,A_66,2023-10-05,599000,40232,A_66,Employee_40232,2023-10-04
17617,A_66,2023-09-29,413000,40232,A_66,Employee_40232,2023-10-04
4964,A_94,2023-03-21,683000,40235,A_94,Employee_40235,2023-03-27
11943,A_94,2023-03-31,549000,40235,A_94,Employee_40235,2023-03-27
15199,A_94,2023-03-29,335000,40235,A_94,Employee_40235,2023-03-27
26522,A_94,2023-04-03,363000,40235,A_94,Employee_40235,2023-03-27
6058,A_97,2023-10-01,748000,40236,A_97,Employee_40236,2023-09-24
6523,A_97,2023-09-20,86000,40236,A_97,Employee_40236,2023-09-24
14565,A_97,2023-09-28,629000,40236,A_97,Employee_40236,2023-09-24
25280,A_97,2023-09-19,447000,40236,A_97,Employee_40236,2023-09-24
6058,A_97,2023-10-01,748000,40240,A_97,Employee_40240,2023-10-03
14565,A_97,2023-09-28,629000,40240,A_97,Employee_40240,2023-10-03
1728,A_80,2023-06-23,563000,40246,A_80,Employee_40246,2023-06-16
23711,A_80,2023-06-16,101000,40246,A_80,Employee_40246,2023-06-16
4464,A_33,2023-11-27,464000,40247,A_33,Employee_40247,2023-11-25
22365,A_33,2023-11-19,970000,40247,A_33,Employee_40247,2023-11-25
27688,A_33,2023-11-26,915000,40247,A_33,Employee_40247,2023-11-25
139,A_84,2023-09-11,234000,40256,A_84,Employee_40256,2023-09-21
25160,A_84,2023-09-23,610000,40256,A_84,Employee_40256,2023-09-21
2679,A_30,2023-04-20,498000,40265,A_30,Employee_40265,2023-04-18
4535,A_30,2023-04-14,715000,40265,A_30,Employee_40265,2023-04-18
3741,A_42,2023-01-07,545000,40266,A_42,Employee_40266,2023-01-02
25950,A_42,2023-01-03,553000,40266,A_42,Employee_40266,2023-01-02
14056,A_41,2023-04-04,126000,40267,A_41,Employee_40267,2023-03-27
6251,A_66,2023-11-10,937000,40268,A_66,Employee_40268,2023-11-18
14154,A_66,2023-11-18,82000,40268,A_66,Employee_40268,2023-11-18
26045,A_66,2023-11-28,582000,40268,A_66,Employee_40268,2023-11-18
17064,A_37,2023-05-04,391000,40269,A_37,Employee_40269,2023-05-06
24076,A_37,2023-05-13,776000,40269,A_37,Employee_40269,2023-05-06
13817,A_92,2023-01-29,108000,40277,A_92,Employee_40277,2023-02-07
27656,A_92,2023-01-28,880000,40277,A_92,Employee_40277,2023-02-07
1894,A_66,2023-07-06,919000,40291,A_66,Employee_40291,2023-07-05
6460,A_66,2023-07-07,385000,40291,A_66,Employee_40291,2023-07-05
10826,A_66,2023-06-25,235000,40291,A_66,Employee_40291,2023-07-05
16821,A_66,2023-07-11,149000,40291,A_66,Employee_40291,2023-07-05
17082,A_66,2023-07-09,651000,40291,A_66,Employee_40291,2023-07-05
5211,A_78,2023-07-06,352000,40292,A_78,Employee_40292,2023-07-10
5991,A_78,2023-07-02,703000,40292,A_78,Employee_40292,2023-07-10
15653,A_78,2023-07-10,742000,40292,A_78,Employee_40292,2023-07-10
25161,A_78,2023-07-04,654000,40292,A_78,Employee_40292,2023-07-10
27563,A_78,2023-07-05,170000,40292,A_78,Employee_40292,2023-07-10
1501,A_89,2023-02-06,428000,40299,A_89,Employee_40299,2023-02-02
5495,A_89,2023-01-27,659000,40299,A_89,Employee_40299,2023-02-02
7435,A_89,2023-02-05,986000,40299,A_89,Employee_40299,2023-02-02
13876,A_89,2023-02-10,983000,40299,A_89,Employee_40299,2023-02-02
18033,A_89,2023-02-10,446000,40299,A_89,Employee_40299,2023-02-02
18974,A_89,2023-02-03,900000,40299,A_89,Employee_40299,2023-02-02
18106,A_9,2023-10-10,791000,40316,A_9,Employee_40316,2023-10-07
26425,A_9,2023-10-17,708000,40316,A_9,Employee_40316,2023-10-07
15349,A_24,2023-11-28,90000,40317,A_24,Employee_40317,2023-12-07
6672,A_84,2023-04-12,300000,40321,A_84,Employee_40321,2023-04-02
20386,A_84,2023-04-08,206000,40321,A_84,Employee_40321,2023-04-02
21197,A_84,2023-03-31,357000,40321,A_84,Employee_40321,2023-04-02
24493,A_84,2023-04-11,215000,40321,A_84,Employee_40321,2023-04-02
10218,A_55,2023-03-29,71000,40326,A_55,Employee_40326,2023-04-02
16501,A_55,2023-04-12,522000,40326,A_55,Employee_40326,2023-04-02
22211,A_55,2023-03-28,368000,40326,A_55,Employee_40326,2023-04-02
6558,A_50,2023-07-31,181000,40327,A_50,Employee_40327,2023-08-02
12505,A_50,2023-07-30,134000,40327,A_50,Employee_40327,2023-08-02
21856,A_50,2023-08-04,656000,40327,A_50,Employee_40327,2023-08-02
2018,A_98,2023-03-10,286000,40330,A_98,Employee_40330,2023-03-20
8554,A_98,2023-03-23,595000,40330,A_98,Employee_40330,2023-03-20
10134,A_51,2023-05-07,765000,40333,A_51,Employee_40333,2023-05-15
15884,A_51,2023-05-20,571000,40333,A_51,Employee_40333,2023-05-15
1128,A_59,2023-05-24,870000,40339,A_59,Employee_40339,2023-06-01
1597,A_59,2023-06-09,964000,40339,A_59,Employee_40339,2023-06-01
4074,A_59,2023-06-04,189000,40339,A_59,Employee_40339,2023-06-01
7603,A_59,2023-06-09,664000,40339,A_59,Employee_40339,2023-06-01
11391,A_59,2023-06-07,732000,40339,A_59,Employee_40339,2023-06-01
11858,A_59,2023-06-08,804000,40339,A_59,Employee_40339,2023-06-01
19022,A_59,2023-06-04,231000,40339,A_59,Employee_40339,2023-06-01
19308,A_59,2023-05-27,293000,40339,A_59,Employee_40339,2023-06-01
26360,A_59,2023-06-03,588000,40339,A_59,Employee_40339,2023-06-01
11533,A_55,2023-06-28,205000,40342,A_55,Employee_40342,2023-06-22
17109,A_55,2023-06-22,94000,40342,A_55,Employee_40342,2023-06-22
20744,A_55,2023-06-15,711000,40342,A_55,Employee_40342,2023-06-22
23623,A_55,2023-06-26,618000,40342,A_55,Employee_40342,2023-06-22
27031,A_64,2023-11-20,458000,40345,A_64,Employee_40345,2023-11-13
1853,A_52,2023-04-12,379000,40354,A_52,Employee_40354,2023-04-17
13915,A_52,2023-04-17,494000,40354,A_52,Employee_40354,2023-04-17
24735,A_52,2023-04-09,31000,40354,A_52,Employee_40354,2023-04-17
14171,A_92,2023-08-05,337000,40355,A_92,Employee_40355,2023-08-05
18761,A_92,2023-08-15,722000,40355,A_92,Employee_40355,2023-08-05
7414,A_96,2023-04-12,123000,40357,A_96,Employee_40357,2023-04-11
10986,A_96,2023-04-06,265000,40357,A_96,Employee_40357,2023-04-11
18764,A_96,2023-04-12,981000,40357,A_96,Employee_40357,2023-04-11
26599,A_45,2023-01-28,881000,40369,A_45,Employee_40369,2023-01-18
2804,A_4,2023-03-28,684000,40384,A_4,Employee_40384,2023-04-04
8768,A_4,2023-04-02,604000,40384,A_4,Employee_40384,2023-04-04
13601,A_4,2023-04-01,912000,40384,A_4,Employee_40384,2023-04-04
405,A_41,2023-11-10,65000,40394,A_41,Employee_40394,2023-11-04
10696,A_41,2023-11-13,662000,40394,A_41,Employee_40394,2023-11-04
16631,A_41,2023-11-14,624000,40394,A_41,Employee_40394,2023-11-04
27397,A_41,2023-11-09,398000,40394,A_41,Employee_40394,2023-11-04
407,A_7,2023-09-09,115000,40396,A_7,Employee_40396,2023-09-04
10783,A_7,2023-09-11,881000,40396,A_7,Employee_40396,2023-09-04
